solve_details,config,objective,solve_status,gap,nodes,time_mean,time_std,time_var,config_str,folder
"{'NOT_A_NUM': None, 'best_bound': 42.0, 'columns': 164, 'deterministic_time': 28.4862766266, 'dettime': 28.4862766266, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 374, 'nb_linear_nonzeros': 682, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.047}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 0, 'mip.cuts.mircut': 1, 'mip.cuts.zerohalfcut': 2}",42,integer optimal solution,0,0,0.0348666667,0.0065509965000000005,4.29156e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 0, ""mip.cuts.mircut"": 1, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",150
"{'NOT_A_NUM': None, 'best_bound': 9.0, 'columns': 32, 'deterministic_time': 0.6265974045, 'dettime': 0.6265974045, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 117, 'nb_linear_nonzeros': 125, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.0}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 0, 'mip.cuts.mircut': 1, 'mip.cuts.zerohalfcut': 2}",9,integer optimal solution,0,0,0.0010666667,0.0039911012000000004,1.59289e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 0, ""mip.cuts.mircut"": 1, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",20
"{'NOT_A_NUM': None, 'best_bound': 57.0, 'columns': 216, 'deterministic_time': 242.6850099564, 'dettime': 242.6850099564, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 1231, 'nb_linear_nonzeros': 892, 'nb_nodes_processed': 3, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.266}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 0, 'mip.cuts.mircut': 1, 'mip.cuts.zerohalfcut': 2}",57,integer optimal solution,0,3,0.2484666667,0.0074374428,5.53156e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 0, ""mip.cuts.mircut"": 1, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",200
"{'NOT_A_NUM': None, 'best_bound': 84.0, 'columns': 311, 'deterministic_time': 580.9439229965, 'dettime': 580.9439229965, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 4409, 'nb_linear_nonzeros': 1259, 'nb_nodes_processed': 77, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.516}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 0, 'mip.cuts.mircut': 1, 'mip.cuts.zerohalfcut': 2}",84,integer optimal solution,0,77,0.5181333333,0.009076465300000001,8.23822e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 0, ""mip.cuts.mircut"": 1, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",300
"{'NOT_A_NUM': None, 'best_bound': 17.0, 'columns': 63, 'deterministic_time': 8.8545951843, 'dettime': 8.8545951843, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 128, 'nb_linear_nonzeros': 259, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.015}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 0, 'mip.cuts.mircut': 1, 'mip.cuts.zerohalfcut': 2}",17,integer optimal solution,0,0,0.0135666667,0.0053396837,2.85122e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 0, ""mip.cuts.mircut"": 1, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",50
"{'NOT_A_NUM': None, 'best_bound': 29.0, 'columns': 109, 'deterministic_time': 202.3520364761, 'dettime': 202.3520364761, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 1092, 'nb_linear_nonzeros': 455, 'nb_nodes_processed': 11, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.188}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 0, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 0}",29,integer optimal solution,0,11,0.1864333333,0.0068638344,4.71122e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 0, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",100
"{'NOT_A_NUM': None, 'best_bound': 42.0, 'columns': 164, 'deterministic_time': 28.4848213196, 'dettime': 28.4848213196, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 374, 'nb_linear_nonzeros': 682, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.032}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 0, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 0}",42,integer optimal solution,0,0,0.033333333300000004,0.0053748385000000004,2.88889e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 0, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",150
"{'NOT_A_NUM': None, 'best_bound': 9.0, 'columns': 32, 'deterministic_time': 0.6265974045, 'dettime': 0.6265974045, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 117, 'nb_linear_nonzeros': 125, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.0}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 0, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 0}",9,integer optimal solution,0,0,0.0026333333,0.0058905763,3.46989e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 0, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",20
"{'NOT_A_NUM': None, 'best_bound': 57.0, 'columns': 216, 'deterministic_time': 242.5547180176, 'dettime': 242.5547180176, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 1231, 'nb_linear_nonzeros': 892, 'nb_nodes_processed': 3, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.25}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 0, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 0}",57,integer optimal solution,0,3,0.2499666667,0.0040040258,1.6032200000000002e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 0, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",200
"{'NOT_A_NUM': None, 'best_bound': 84.0, 'columns': 311, 'deterministic_time': 541.3484792709, 'dettime': 541.3484792709, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 3431, 'nb_linear_nonzeros': 1259, 'nb_nodes_processed': 52, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.515}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 0, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 0}",84,integer optimal solution,0,52,0.4878333333,0.0119305863,0.0001423389,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 0, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",300
"{'NOT_A_NUM': None, 'best_bound': 17.0, 'columns': 63, 'deterministic_time': 8.8545951843, 'dettime': 8.8545951843, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 128, 'nb_linear_nonzeros': 259, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.015}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 0, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 0}",17,integer optimal solution,0,0,0.015133333300000001,0.0028487814,8.1156e-06,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 0, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",50
"{'NOT_A_NUM': None, 'best_bound': 29.0, 'columns': 109, 'deterministic_time': 202.7957801819, 'dettime': 202.7957801819, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 1092, 'nb_linear_nonzeros': 455, 'nb_nodes_processed': 11, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.188}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 0, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 1}",29,integer optimal solution,0,11,0.1938,0.0111725855,0.0001248267,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 0, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",100
"{'NOT_A_NUM': None, 'best_bound': 42.0, 'columns': 164, 'deterministic_time': 28.4862766266, 'dettime': 28.4862766266, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 374, 'nb_linear_nonzeros': 682, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.047}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 0, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 1}",42,integer optimal solution,0,0,0.036000000000000004,0.007211102600000001,5.2e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 0, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",150
"{'NOT_A_NUM': None, 'best_bound': 9.0, 'columns': 32, 'deterministic_time': 0.6265974045, 'dettime': 0.6265974045, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 117, 'nb_linear_nonzeros': 125, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.0}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 0, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 1}",9,integer optimal solution,0,0,0.0020666667000000002,0.005272149,2.7795600000000002e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 0, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",20
"{'NOT_A_NUM': None, 'best_bound': 57.0, 'columns': 216, 'deterministic_time': 242.6850099564, 'dettime': 242.6850099564, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 1231, 'nb_linear_nonzeros': 892, 'nb_nodes_processed': 3, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.25}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 0, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 1}",57,integer optimal solution,0,3,0.2479333333,0.006541831200000001,4.27956e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 0, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",200
"{'NOT_A_NUM': None, 'best_bound': 84.0, 'columns': 311, 'deterministic_time': 541.3815002441, 'dettime': 541.3815002441, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 3431, 'nb_linear_nonzeros': 1259, 'nb_nodes_processed': 52, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.484}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 0, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 1}",84,integer optimal solution,0,52,0.48706666670000004,0.0080412824,6.46622e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 0, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",300
"{'NOT_A_NUM': None, 'best_bound': 17.0, 'columns': 63, 'deterministic_time': 8.8545951843, 'dettime': 8.8545951843, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 128, 'nb_linear_nonzeros': 259, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.015}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 0, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 1}",17,integer optimal solution,0,0,0.0146,0.0039293765,1.544e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 0, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",50
"{'NOT_A_NUM': None, 'best_bound': 29.0, 'columns': 109, 'deterministic_time': 202.7957801819, 'dettime': 202.7957801819, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 1092, 'nb_linear_nonzeros': 455, 'nb_nodes_processed': 11, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.187}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 0, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 2}",29,integer optimal solution,0,11,0.1909333333,0.0066679999,4.44622e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 0, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",100
"{'NOT_A_NUM': None, 'best_bound': 42.0, 'columns': 164, 'deterministic_time': 28.4862766266, 'dettime': 28.4862766266, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 374, 'nb_linear_nonzeros': 682, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.046}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 0, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 2}",42,integer optimal solution,0,0,0.0354,0.0068585713000000005,4.7040000000000004e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 0, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",150
"{'NOT_A_NUM': None, 'best_bound': 9.0, 'columns': 32, 'deterministic_time': 0.6265974045, 'dettime': 0.6265974045, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 117, 'nb_linear_nonzeros': 125, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.016}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 0, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 2}",9,integer optimal solution,0,0,0.0021000000000000003,0.0053563047,2.869e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 0, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",20
"{'NOT_A_NUM': None, 'best_bound': 57.0, 'columns': 216, 'deterministic_time': 242.6850099564, 'dettime': 242.6850099564, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 1231, 'nb_linear_nonzeros': 892, 'nb_nodes_processed': 3, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.25}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 0, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 2}",57,integer optimal solution,0,3,0.2484333333,0.0047023635,2.21122e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 0, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",200
"{'NOT_A_NUM': None, 'best_bound': 84.0, 'columns': 311, 'deterministic_time': 580.9439229965, 'dettime': 580.9439229965, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 4409, 'nb_linear_nonzeros': 1259, 'nb_nodes_processed': 77, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.515}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 0, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 2}",84,integer optimal solution,0,77,0.5219333333,0.013606207700000001,0.00018512890000000002,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 0, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",300
"{'NOT_A_NUM': None, 'best_bound': 17.0, 'columns': 63, 'deterministic_time': 8.8545951843, 'dettime': 8.8545951843, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 128, 'nb_linear_nonzeros': 259, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.016}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 0, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 2}",17,integer optimal solution,0,0,0.014066666700000001,0.0047112159,2.21956e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 0, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",50
"{'NOT_A_NUM': None, 'best_bound': 29.0, 'columns': 109, 'deterministic_time': 202.3520364761, 'dettime': 202.3520364761, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 1092, 'nb_linear_nonzeros': 455, 'nb_nodes_processed': 11, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.203}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 0}",29,integer optimal solution,0,11,0.1917,0.0079797661,6.36767e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",100
"{'NOT_A_NUM': None, 'best_bound': 42.0, 'columns': 164, 'deterministic_time': 28.4848213196, 'dettime': 28.4848213196, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 374, 'nb_linear_nonzeros': 682, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.031}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 0}",42,integer optimal solution,0,0,0.0354,0.0070028566,4.904e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",150
"{'NOT_A_NUM': None, 'best_bound': 9.0, 'columns': 32, 'deterministic_time': 0.6265974045, 'dettime': 0.6265974045, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 117, 'nb_linear_nonzeros': 125, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.0}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 0}",9,integer optimal solution,0,0,0.0015666667,0.0047023635,2.21122e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",20
"{'NOT_A_NUM': None, 'best_bound': 57.0, 'columns': 216, 'deterministic_time': 242.5547180176, 'dettime': 242.5547180176, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 1231, 'nb_linear_nonzeros': 892, 'nb_nodes_processed': 3, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.25}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 0}",57,integer optimal solution,0,3,0.2474333333,0.0070742883,5.00456e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",200
"{'NOT_A_NUM': None, 'best_bound': 84.0, 'columns': 311, 'deterministic_time': 541.3484792709, 'dettime': 541.3484792709, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 3431, 'nb_linear_nonzeros': 1259, 'nb_nodes_processed': 52, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.484}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 0}",84,integer optimal solution,0,52,0.48760000000000003,0.0093116415,8.67067e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",300
"{'NOT_A_NUM': None, 'best_bound': 17.0, 'columns': 63, 'deterministic_time': 8.8545951843, 'dettime': 8.8545951843, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 128, 'nb_linear_nonzeros': 259, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.016}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 0}",17,integer optimal solution,0,0,0.0146666667,0.0039440532,1.55556e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",50
